X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.099,0.012,0.011,21.712,207960.969,7.479,68.000
0.058,0.001,0.012,24.880,143895.625,2.825,68.000
0.040,0.001,0.009,21.286,86972.945,0.522,68.000
0.048,0.006,0.011,21.618,294687.844,7.764,68.000
0.050,0.021,0.010,20.265,219942.656,9.589,68.000
0.049,0.013,0.013,20.668,234781.719,8.043,68.000
0.053,0.001,0.013,32.111,66976.242,1.401,68.000
0.048,0.024,0.012,20.568,221668.344,9.704,68.000
0.002,0.012,0.013,20.832,215498.625,7.668,68.000
0.047,0.000,0.012,28.668,25876.289,-0.003,68.000
0.051,0.019,0.012,20.891,213552.469,7.695,68.000
0.047,0.002,0.012,22.687,258492.219,4.779,68.000
0.043,0.001,0.006,22.317,83482.680,1.652,68.000
0.047,0.002,0.010,22.823,265856.906,4.205,68.000
0.098,0.013,0.011,21.591,208812.094,7.851,68.000
0.049,0.009,0.013,21.278,256782.844,8.557,68.000
-0.000,0.011,0.012,15.048,84496.086,10.262,68.000
0.041,0.000,0.015,19.134,61403.273,1.258,68.000
0.098,0.013,0.012,21.348,211842.406,7.284,68.000
0.054,0.001,0.009,23.128,242510.281,4.601,68.000
0.051,0.016,0.013,21.585,215679.531,6.468,68.000
0.056,0.001,0.018,20.807,192772.938,1.951,68.000
0.098,0.012,0.013,21.074,209225.812,6.582,68.000
0.051,0.003,0.011,22.066,276736.156,5.391,68.000
0.057,0.001,0.006,21.546,174641.250,2.740,68.000
0.046,0.001,0.011,28.376,92283.680,1.661,68.000
0.049,0.025,0.010,19.537,224911.219,9.147,68.000
0.049,0.005,0.010,21.489,278323.906,6.599,68.000
0.058,0.000,0.010,21.239,38629.086,1.758,68.000
0.098,0.012,0.012,21.211,209696.562,6.740,68.000
0.052,0.019,0.012,22.198,223156.531,7.067,68.000
0.052,0.002,0.011,22.949,263299.812,4.698,68.000
0.053,0.002,0.009,22.861,247695.781,4.532,68.000
0.059,0.001,0.008,21.743,134378.812,2.614,68.000
0.049,0.015,0.011,20.031,245444.781,9.123,68.000
0.043,0.001,0.019,22.210,72030.055,0.170,68.000
0.048,0.002,0.013,23.436,237380.594,4.828,68.000
0.052,0.001,0.015,25.169,203480.469,2.275,68.000
0.050,0.022,0.010,20.187,225232.406,9.471,68.000
0.050,0.010,0.011,20.761,245287.844,8.752,68.000
0.048,0.016,0.013,19.845,232431.188,7.472,68.000
0.098,0.013,0.010,22.523,214601.219,8.233,68.000
0.098,0.012,0.014,20.241,211927.719,6.142,68.000
0.058,0.001,0.012,25.859,93436.383,1.845,68.000
0.097,0.013,0.012,20.803,206267.875,7.141,68.000
0.043,0.001,0.014,24.805,114605.461,1.632,68.000
0.052,0.007,0.011,19.274,261677.656,6.771,68.000
0.051,0.000,0.011,31.431,54562.508,1.943,68.000
0.056,0.001,0.016,21.111,211770.312,2.580,68.000
0.002,0.012,0.012,21.231,193718.781,7.554,68.000
0.054,0.001,0.014,25.159,182773.938,2.879,68.000
0.048,0.001,0.015,25.098,197344.344,2.840,68.000
0.049,0.001,0.009,25.827,252836.000,4.102,68.000
0.050,0.019,0.012,20.124,225158.125,8.738,68.000
0.057,0.001,0.006,19.968,208568.469,2.702,68.000
0.058,0.001,0.017,19.819,187092.531,1.140,68.000
0.041,0.000,0.007,17.898,-2198.633,0.642,68.000
0.049,0.009,0.014,20.128,238168.469,7.911,68.000
0.052,0.000,0.008,26.501,120836.055,3.196,68.000
0.056,0.001,0.011,29.016,43082.148,1.719,68.000
0.055,0.000,0.004,27.424,-62233.238,1.578,68.000
0.047,0.000,0.013,33.283,-38741.766,-1.659,68.000
0.046,0.001,0.009,23.302,237539.250,3.432,68.000
0.045,0.001,0.015,27.378,63349.852,0.630,68.000
0.050,0.000,0.012,28.261,101839.133,2.501,68.000
0.045,0.000,0.016,27.921,-11801.086,-3.352,68.000
0.045,0.001,0.014,27.926,128049.477,1.997,68.000
0.047,0.000,0.013,33.448,-27920.305,0.259,68.000
0.045,0.001,0.017,22.921,163920.812,2.372,68.000
0.050,0.003,0.011,21.731,280349.031,5.799,68.000
0.052,0.000,0.012,29.749,4157.875,2.783,68.000
0.049,0.001,0.009,25.467,254499.812,4.141,68.000
0.054,0.001,0.017,25.580,97446.820,0.491,68.000
0.050,0.014,0.012,20.301,235207.219,8.304,68.000
0.052,0.019,0.011,21.540,211568.750,7.571,68.000
0.049,0.002,0.010,22.605,272732.938,4.867,68.000
0.046,0.001,0.005,19.981,183757.562,1.664,68.000
0.047,0.001,0.015,28.353,64954.805,0.640,68.000
0.059,0.001,0.013,21.739,135710.656,0.448,68.000
0.049,0.013,0.014,19.968,222225.469,7.389,68.000
0.051,0.001,0.002,20.308,198321.125,2.095,68.000
0.050,0.022,0.010,20.843,216839.312,9.233,68.000
0.050,0.013,0.014,19.108,223436.781,7.033,68.000
0.051,0.005,0.011,19.928,279564.344,6.457,68.000
0.047,0.002,0.009,22.903,248576.375,3.885,68.000
0.052,0.001,0.019,22.366,189497.344,2.974,68.000
0.058,0.000,0.010,26.194,48027.539,2.292,68.000
0.050,0.018,0.014,21.884,242883.219,7.004,68.000
0.050,0.022,0.012,21.420,230015.656,8.268,68.000
0.050,0.026,0.011,20.275,233347.781,8.994,68.000
0.045,0.000,0.007,24.004,32916.070,0.649,68.000
0.049,0.017,0.010,19.759,224089.156,9.530,68.000
0.050,0.008,0.010,19.254,262937.500,7.717,68.000
0.058,0.001,0.014,24.670,100867.867,0.398,68.000
0.100,0.013,0.013,17.832,32453.961,8.634,68.000
0.052,0.027,0.011,22.151,201022.500,5.625,68.000
0.052,0.025,0.012,22.481,219833.812,6.945,68.000
0.054,0.001,0.010,25.912,212455.531,4.403,68.000
0.045,0.000,0.009,29.147,68960.586,1.820,68.000
0.044,0.001,0.010,22.382,225097.562,2.954,68.000
0.048,0.006,0.014,22.104,239570.406,7.031,68.000
0.052,0.000,0.017,27.573,-31456.789,0.167,68.000
0.044,0.000,0.014,25.140,20085.250,-0.690,68.000
0.097,0.011,0.012,21.012,204954.219,6.326,68.000
0.050,0.023,0.010,19.993,224246.562,9.301,68.000
0.051,0.001,0.021,22.427,132883.281,2.344,68.000
0.050,0.022,0.011,21.470,222352.031,8.761,68.000
0.051,0.024,0.012,22.581,226840.781,7.382,68.000
0.049,0.019,0.014,22.173,258955.312,7.742,68.000
0.050,0.001,0.001,22.010,129573.789,1.559,68.000
0.050,0.014,0.010,20.189,215915.125,7.818,68.000
0.050,0.024,0.014,23.470,231781.219,7.792,68.000
0.048,0.013,0.012,19.717,261659.406,9.508,68.000
0.049,0.014,0.011,19.929,250042.531,9.193,68.000
0.050,0.010,0.014,20.105,238160.062,8.085,68.000
0.050,0.020,0.013,21.442,243481.219,8.131,68.000
0.055,0.001,0.003,18.213,242566.062,2.582,68.000
0.051,0.010,0.011,19.977,228719.375,7.921,68.000
0.046,0.000,0.002,20.679,40639.117,-0.377,68.000
0.098,0.013,0.013,21.268,214698.469,7.422,68.000
0.051,0.011,0.012,20.660,221394.344,7.945,68.000
0.048,0.018,0.012,18.689,234357.281,9.221,68.000
0.050,0.016,0.012,20.886,223129.125,7.366,68.000
0.050,0.007,0.013,22.766,268458.406,8.158,68.000
0.051,0.027,0.010,21.093,201989.375,5.732,68.000
0.002,0.011,0.011,21.327,175868.031,7.720,68.000
0.046,0.002,0.010,22.145,247313.781,3.403,68.000
0.098,0.013,0.012,21.330,209859.500,7.830,68.000
0.046,0.000,0.003,22.361,9337.148,0.108,68.000
0.050,0.004,0.011,21.249,284009.906,6.135,68.000
0.052,0.019,0.012,21.481,210005.500,7.281,68.000
0.057,0.001,0.009,23.265,165369.781,3.368,68.000
0.050,0.027,0.013,21.685,235756.344,8.667,68.000
0.051,0.003,0.012,22.637,254430.188,5.365,68.000
0.045,0.000,0.005,22.823,89695.773,1.563,68.000
0.051,0.001,0.012,26.778,252690.188,4.475,68.000
0.049,0.000,0.011,29.081,13884.219,-0.020,68.000
0.059,0.001,0.014,22.250,144766.531,0.307,68.000
0.057,0.000,0.019,21.928,9802.797,0.673,68.000
0.099,0.012,0.013,21.830,219648.125,6.741,68.000
0.050,0.022,0.012,21.597,227602.219,8.613,68.000
0.053,0.002,0.010,23.005,258936.969,4.747,68.000
0.049,0.020,0.011,20.145,221461.250,9.512,68.000
0.099,0.013,0.013,21.321,214008.344,7.143,68.000
0.052,0.007,0.010,18.734,260311.125,6.733,68.000
0.051,0.007,0.013,21.271,246103.438,7.487,68.000
0.059,0.000,0.010,21.479,43181.742,3.705,68.000
0.048,0.020,0.011,19.138,229383.812,9.675,68.000
0.049,0.016,0.014,20.688,227180.156,6.734,68.000
0.055,0.000,0.014,26.814,13527.969,0.863,68.000
0.049,0.018,0.011,19.983,223183.688,9.350,68.000
0.051,0.019,0.011,20.745,215612.812,8.343,68.000
0.050,0.011,0.011,20.506,222325.531,7.956,68.000
0.052,0.002,0.015,23.986,198897.281,2.673,68.000
0.051,0.015,0.013,21.539,204789.625,6.251,68.000
0.051,0.006,0.011,20.123,290315.812,6.880,68.000
0.049,0.004,0.011,21.658,287575.219,6.586,68.000
0.050,0.001,0.005,24.979,111341.398,1.958,68.000
0.042,0.001,0.015,21.478,79210.258,1.183,68.000
0.048,0.005,0.013,23.013,279416.812,7.219,68.000
0.047,0.002,0.017,22.847,187819.969,2.574,68.000
0.053,0.001,0.018,23.771,146433.781,1.599,68.000
0.048,0.000,0.017,26.212,68706.883,-0.082,68.000
0.054,0.000,0.007,24.173,43964.102,4.386,68.000
0.049,0.010,0.012,20.536,255311.062,9.113,68.000
0.048,0.008,0.014,19.925,236619.625,7.644,68.000
0.050,0.020,0.012,20.622,241414.000,8.448,68.000
0.049,0.007,0.011,21.094,292430.875,8.410,68.000
0.051,0.005,0.014,21.826,211619.969,5.263,68.000
0.049,0.001,0.022,21.292,174662.000,2.971,68.000
0.052,0.002,0.013,23.436,221453.719,4.550,68.000
0.049,0.009,0.013,21.378,255090.844,8.497,68.000
0.050,0.008,0.010,19.311,259513.906,7.563,68.000
0.057,0.001,0.018,23.193,100783.586,0.164,68.000
0.048,0.027,0.012,20.987,178104.750,7.497,68.000
0.098,0.014,0.012,21.169,215090.375,7.651,68.000
0.050,0.000,0.010,28.447,51349.398,1.860,68.000
0.050,0.024,0.011,20.747,218615.719,8.938,68.000
0.046,0.001,0.006,21.033,181200.281,1.984,68.000
0.051,0.025,0.012,22.424,228050.375,7.744,68.000
0.049,0.000,0.015,31.252,-45322.289,1.481,68.000
0.046,0.001,0.004,21.389,105541.992,1.225,68.000
0.098,0.013,0.014,20.430,219479.000,6.514,68.000
0.052,0.015,0.011,20.526,201564.906,7.194,68.000
0.053,0.000,0.018,23.001,5202.172,1.221,68.000
0.048,0.015,0.011,19.443,239559.250,9.472,68.000
0.046,0.000,0.010,31.656,-29584.969,-0.453,68.000
0.048,0.008,0.014,21.631,255363.188,8.200,68.000
0.049,0.024,0.011,20.905,217961.625,9.359,68.000
0.048,0.012,0.012,19.813,263393.781,9.488,68.000
0.050,0.020,0.012,21.023,237738.500,8.179,68.000
0.045,0.000,0.006,22.666,41364.867,0.446,68.000
0.050,0.016,0.013,20.705,219216.281,6.979,68.000
0.051,0.001,0.015,26.342,187653.469,2.480,68.000
0.050,0.027,0.012,21.394,233423.562,8.479,68.000
0.056,0.001,0.018,22.075,144790.906,0.811,68.000
0.053,0.001,0.016,24.988,182383.625,1.715,68.000
0.051,0.002,0.018,22.035,192106.188,2.669,68.000
0.051,0.016,0.013,21.734,212694.500,6.325,68.000
0.045,0.000,0.020,21.455,44545.805,0.103,68.000
0.048,0.000,0.017,27.466,35513.430,-0.681,68.000
0.052,0.007,0.014,20.169,228867.281,6.851,68.000
0.050,0.015,0.011,19.967,221872.375,8.475,68.000
0.053,0.000,0.014,27.279,24006.180,3.383,68.000
0.042,0.000,0.008,20.073,64616.430,-0.431,68.000
0.061,0.001,0.013,21.297,105143.508,-0.169,68.000
0.058,0.000,0.017,22.125,51163.320,-0.537,68.000
0.059,0.001,0.007,19.558,177004.938,2.544,68.000
0.044,0.001,0.004,18.832,155735.375,1.314,68.000
0.002,0.014,0.012,21.039,223471.375,7.540,68.000
0.050,0.025,0.012,21.559,229398.562,8.874,68.000
0.050,0.002,0.009,23.358,276091.250,5.074,68.000
0.046,0.001,0.022,21.173,161277.219,2.479,68.000
0.048,0.004,0.010,21.693,265529.094,5.588,68.000
0.049,0.014,0.010,19.921,234501.156,8.367,68.000
0.052,0.001,0.002,21.585,183825.375,2.498,68.000
0.040,0.000,0.011,23.631,24979.188,-0.479,68.000
0.044,0.001,0.018,21.374,148943.844,2.027,68.000
0.045,0.001,0.003,21.667,79350.711,1.161,68.000
0.048,0.000,0.014,32.588,-22854.586,-1.855,68.000
0.049,0.001,0.008,23.047,246706.969,3.907,68.000
0.051,0.009,0.009,19.139,243764.688,6.976,68.000
0.043,0.001,0.007,24.410,20574.898,1.285,68.000
0.050,0.007,0.010,19.574,272403.469,7.419,68.000
0.052,0.009,0.013,20.222,220490.344,7.389,68.000
0.060,0.001,0.013,21.384,129864.430,-0.017,68.000
0.051,0.027,0.010,17.658,321427.469,10.774,68.000
0.040,0.000,0.010,22.706,-794.227,0.608,68.000
0.051,0.000,0.003,22.563,84809.086,1.017,68.000
0.054,0.001,0.004,20.421,185883.844,2.199,68.000
0.050,0.001,0.010,30.209,142772.562,2.997,68.000
0.049,0.019,0.011,20.040,225258.031,9.486,68.000
0.052,0.007,0.011,20.357,264803.875,7.458,68.000
0.049,0.000,0.004,26.623,-33331.781,0.270,68.000
0.050,0.020,0.011,20.641,218872.719,8.887,68.000
0.049,0.000,0.007,29.436,-9671.336,0.454,68.000
0.050,0.019,0.012,20.477,238041.250,8.400,68.000
0.054,0.002,0.015,22.850,197717.781,2.296,68.000
0.055,0.002,0.009,22.578,236313.281,4.306,68.000
0.056,0.001,0.007,22.336,185861.500,2.935,68.000
0.048,0.020,0.012,19.443,236596.719,9.586,68.000
0.042,0.000,0.015,23.965,-41187.918,-2.727,68.000
0.048,0.004,0.012,22.591,290202.281,6.800,68.000
0.049,0.001,0.007,22.424,230305.750,3.438,68.000
0.049,0.011,0.010,20.827,232351.281,8.055,68.000
0.045,0.001,0.011,24.485,223684.250,2.940,68.000
0.050,0.009,0.012,21.208,253724.719,8.602,68.000
0.045,0.000,0.013,26.932,66822.367,-0.431,68.000
0.049,0.024,0.011,20.434,217473.500,9.492,68.000
0.050,0.017,0.014,21.523,236388.906,6.823,68.000
0.002,0.013,0.012,20.966,209948.438,7.657,68.000
0.049,0.001,0.022,21.357,171834.906,2.943,68.000
0.049,0.001,0.005,21.462,198780.125,2.244,68.000
0.042,0.001,0.019,21.935,58290.117,0.034,68.000
0.051,0.010,0.014,19.116,224122.094,7.525,68.000
0.056,0.001,0.009,23.628,173593.219,3.265,68.000
0.042,0.001,0.012,25.569,116890.352,1.073,68.000
0.049,0.000,0.012,33.248,-27259.461,1.827,68.000
0.056,0.000,0.015,23.949,8129.992,1.157,68.000
0.053,0.001,0.009,27.066,151437.781,3.285,68.000
0.060,0.000,0.014,21.138,64768.852,-1.807,68.000
0.051,0.005,0.014,21.523,224522.812,5.986,68.000
0.050,0.001,0.016,25.334,206647.844,2.552,68.000
0.052,0.016,0.012,21.985,198182.406,5.982,68.000
0.053,0.001,0.003,20.219,202057.750,2.408,68.000
0.046,0.000,0.017,24.814,29575.570,-0.273,68.000
0.049,0.003,0.013,23.680,261395.406,5.642,68.000
0.044,0.000,0.010,26.877,87823.648,1.080,68.000
0.052,0.023,0.014,23.829,227357.625,6.552,68.000
0.052,0.011,0.014,19.361,210949.688,7.013,68.000
0.048,0.017,0.011,19.848,233935.594,9.893,68.000
0.044,0.001,0.010,25.766,168525.594,2.272,68.000
0.049,0.001,0.018,24.032,129636.805,1.332,68.000
0.043,0.001,0.012,23.047,210640.656,2.865,68.000
0.057,0.000,0.018,21.598,-28542.648,-0.281,68.000
0.056,0.002,0.015,20.644,198812.000,1.828,68.000
0.046,0.002,0.007,21.391,209756.688,2.589,68.000
0.050,0.006,0.013,22.943,263169.719,7.668,68.000
-0.000,0.011,0.011,17.561,19340.883,10.349,68.000
0.052,0.001,0.009,28.448,153333.750,3.123,68.000
0.054,0.001,0.010,22.999,239189.344,4.653,68.000
0.042,0.001,0.014,21.123,150006.688,2.691,68.000
0.055,0.001,0.016,24.493,139227.250,0.727,68.000
0.053,0.002,0.006,20.774,220525.031,2.639,68.000
0.051,0.002,0.011,22.241,275919.469,5.322,68.000
0.099,0.011,0.012,26.716,111241.273,5.448,68.000
0.047,0.001,0.007,25.469,141631.094,2.319,68.000
0.054,0.000,0.006,23.909,44957.102,2.440,68.000
0.048,0.021,0.013,21.391,253961.781,8.901,68.000
0.050,0.009,0.010,19.923,249374.688,7.702,68.000
0.043,0.001,0.005,19.275,146701.031,1.720,68.000
0.050,0.006,0.010,20.039,274920.938,6.705,68.000
0.049,0.022,0.011,20.842,226825.969,9.247,68.000
0.047,0.000,0.010,33.563,-65287.008,0.886,68.000
0.049,0.000,0.002,22.307,70408.102,0.720,68.000
0.049,0.016,0.010,19.802,228538.938,9.496,68.000
0.058,0.001,0.015,22.739,173920.719,1.115,68.000
0.049,0.023,0.011,20.712,217810.156,9.188,68.000
0.051,0.001,0.022,21.102,185440.562,3.066,68.000
0.050,0.022,0.011,20.865,218144.875,8.909,68.000
0.051,0.014,0.014,19.329,223002.312,6.663,68.000
0.044,0.001,0.005,19.409,161022.562,1.582,68.000
0.051,0.000,0.012,36.590,-73217.594,1.703,68.000
0.055,0.001,0.007,23.427,181492.625,3.271,68.000
0.050,0.001,0.008,28.311,121677.242,2.578,68.000
0.049,0.003,0.011,21.963,279419.750,5.934,68.000
0.045,0.001,0.015,20.753,192029.844,3.227,68.000
0.046,0.002,0.006,21.224,194172.312,2.375,68.000
0.044,0.001,0.004,18.027,156960.188,1.220,68.000
0.050,0.009,0.013,21.189,245562.344,8.277,68.000
0.048,0.001,0.013,24.933,247174.375,4.355,68.000
0.057,0.000,0.008,24.816,-39664.164,1.521,68.000
0.048,0.002,0.019,21.827,181700.281,2.271,68.000
0.051,0.010,0.010,19.592,236313.281,7.299,68.000
0.048,0.002,0.010,22.831,270481.562,4.549,68.000
0.052,0.013,0.012,20.725,197735.562,6.829,68.000
0.098,0.011,0.011,21.611,207199.906,6.944,68.000
0.051,0.002,0.015,24.415,196380.125,3.228,68.000
0.043,0.000,0.013,23.140,80292.664,-0.509,68.000
0.003,0.012,0.011,21.209,186592.125,7.603,68.000
0.049,0.015,0.011,19.658,245655.062,9.157,68.000
0.058,0.000,0.016,19.502,127537.102,0.631,68.000
0.056,0.001,0.010,22.030,217094.062,3.835,68.000
0.048,0.000,0.006,24.098,79598.945,1.915,68.000
0.052,0.002,0.011,22.969,264104.625,4.996,68.000
0.041,0.001,0.005,19.400,125261.523,1.804,68.000
0.051,0.001,0.002,20.918,191424.469,2.245,68.000
0.052,0.001,0.022,22.740,91631.539,1.921,68.000
0.049,0.008,0.013,21.962,269685.406,8.662,68.000
0.050,0.023,0.014,23.213,232267.156,7.777,68.000
0.054,0.001,0.018,22.203,190581.281,2.394,68.000
0.059,0.000,0.018,20.602,30498.930,1.638,68.000
0.040,0.001,0.014,17.455,129033.414,2.637,68.000
0.044,0.000,0.020,21.578,-56839.242,-4.127,68.000
0.048,0.001,0.002,21.888,110858.477,1.242,68.000
0.099,0.013,0.013,21.469,217081.656,7.357,68.000
0.047,0.000,0.004,20.947,82809.320,0.453,68.000
0.049,0.014,0.011,19.872,249914.812,8.952,68.000
0.050,0.010,0.012,20.604,246675.906,8.903,68.000
0.052,0.006,0.011,20.194,278229.562,6.495,68.000
0.044,0.000,0.004,17.841,59535.586,0.183,68.000
0.047,0.002,0.014,23.409,209702.062,4.261,68.000
0.051,0.026,0.010,19.710,231695.594,8.488,68.000
0.050,0.025,0.012,22.284,230321.406,8.290,68.000
0.046,0.000,0.018,22.686,-94201.102,-2.441,68.000
0.047,0.001,0.004,20.271,178754.875,1.407,68.000
0.046,0.001,0.015,22.620,191753.875,3.373,68.000
0.051,0.005,0.012,21.753,267362.844,6.317,68.000
0.050,0.010,0.012,20.579,242881.688,8.494,68.000
0.052,0.019,0.012,22.215,221786.312,6.939,68.000
0.048,0.001,0.010,25.722,255726.500,3.863,68.000
0.059,0.001,0.006,18.306,189220.000,2.507,68.000
0.049,0.027,0.013,21.586,153387.062,6.827,68.000
0.049,0.025,0.013,21.600,232443.094,8.928,68.000
0.049,0.024,0.010,19.366,219902.344,9.204,68.000
0.052,0.023,0.014,23.702,229101.719,6.587,68.000
0.060,0.001,0.016,19.637,164842.562,-0.019,68.000
0.048,0.008,0.013,21.435,265113.219,8.578,68.000
0.049,0.001,0.019,22.995,188409.938,2.626,68.000
0.052,0.016,0.013,21.804,200062.281,5.847,68.000
0.051,0.001,0.002,20.956,185980.750,1.979,68.000
0.041,0.001,0.009,23.426,111344.945,1.028,68.000
0.058,0.001,0.016,21.011,152697.344,0.237,68.000
0.053,0.000,0.019,22.291,63917.258,2.714,68.000
0.048,0.007,0.011,21.355,284151.281,8.089,68.000
0.050,0.001,0.005,21.205,200392.969,2.117,68.000
0.001,0.012,0.011,22.690,152065.312,6.548,68.000
0.049,0.000,0.014,33.303,18390.648,2.459,68.000
0.049,0.006,0.014,22.465,246399.188,7.091,68.000
0.050,0.015,0.014,20.284,222374.125,6.590,68.000
0.049,0.027,0.010,17.118,204154.375,8.057,68.000
0.052,0.001,0.020,20.675,180675.094,2.992,68.000
0.049,0.006,0.010,20.758,273126.250,6.926,68.000
0.053,0.000,0.017,23.915,71956.867,2.743,68.000
0.051,0.002,0.007,22.448,241110.812,3.877,68.000
0.050,0.007,0.013,22.113,258334.562,7.974,68.000
0.042,0.000,0.018,21.651,25170.523,-0.593,68.000
0.049,0.013,0.012,20.062,252557.000,9.091,68.000
0.048,0.001,0.017,26.808,113094.742,0.639,68.000
0.048,0.000,0.019,21.645,94107.773,1.853,68.000
0.048,0.003,0.013,22.976,273099.469,6.215,68.000
0.002,0.013,0.012,21.047,213881.000,7.607,68.000
0.051,0.012,0.011,19.901,214893.031,7.450,68.000
0.050,0.001,0.022,20.987,180543.656,2.878,68.000
0.052,0.015,0.010,20.474,207118.969,7.411,68.000
0.050,0.000,0.004,28.400,6069.453,2.656,68.000
0.044,0.002,0.016,21.144,145041.625,2.509,68.000
0.045,0.001,0.005,21.639,106316.852,1.657,68.000
0.048,0.012,0.012,19.947,261490.031,9.406,68.000
0.049,0.001,0.020,21.779,149974.219,2.423,68.000
0.001,0.013,0.011,21.848,168415.688,7.615,68.000
0.046,0.001,0.017,24.279,176807.531,2.152,68.000
0.048,0.000,0.011,33.276,-14534.109,2.650,68.000
0.050,0.022,0.010,20.229,216822.062,9.048,68.000
0.052,0.001,0.007,22.216,231178.062,3.747,68.000
0.050,0.008,0.012,22.092,264979.656,8.509,68.000
0.050,0.021,0.011,20.805,222343.281,8.583,68.000
0.048,0.001,0.011,25.032,261209.812,3.997,68.000
0.051,0.021,0.013,22.520,236812.062,7.052,68.000
0.051,0.000,0.015,31.583,-33416.633,-0.043,68.000
0.052,0.025,0.014,24.177,225152.469,6.952,68.000
0.051,0.001,0.013,32.555,35567.695,0.834,68.000
0.050,0.016,0.013,21.162,220614.875,6.569,68.000
0.051,0.015,0.010,20.375,205488.469,7.461,68.000
0.051,0.014,0.011,20.066,207940.875,7.286,68.000
0.052,0.002,0.012,23.914,249882.906,4.946,68.000
0.049,0.008,0.014,20.093,238660.312,7.546,68.000
0.059,0.001,0.014,21.884,121052.945,-0.445,68.000
0.051,0.009,0.013,20.609,236928.312,7.929,68.000
0.044,0.000,0.015,27.716,-2759.859,-0.859,68.000
0.049,0.001,0.017,25.517,172748.031,1.909,68.000
0.050,0.015,0.013,20.774,218632.781,7.081,68.000
0.050,0.004,0.014,22.588,226157.094,5.650,68.000
0.050,0.016,0.011,20.153,228639.594,8.923,68.000
0.057,0.001,0.007,20.758,184205.969,2.578,68.000
0.049,0.024,0.010,19.707,225029.531,9.385,68.000
0.048,0.007,0.012,22.557,288340.188,8.151,68.000
0.053,0.001,0.005,19.959,221681.188,2.559,68.000
0.048,0.008,0.012,22.217,274437.844,8.598,68.000
0.051,0.020,0.013,22.661,241228.562,7.076,68.000
0.050,0.015,0.010,19.878,220392.125,8.300,68.000
0.047,0.001,0.017,24.852,184770.844,2.258,68.000
0.048,0.009,0.012,21.258,259198.125,8.911,68.000
0.041,0.000,0.008,21.823,-55834.953,-1.386,68.000
0.048,0.018,0.012,19.011,239725.281,9.283,68.000
0.051,0.007,0.010,19.402,284071.875,7.255,68.000
0.043,0.001,0.013,20.210,186393.344,3.400,68.000
0.051,0.025,0.010,20.875,227010.469,8.236,68.000
0.002,0.010,0.012,21.204,180429.781,7.827,68.000
0.051,0.008,0.013,20.571,242236.156,7.883,68.000
0.052,0.001,0.021,22.765,103677.508,1.883,68.000
0.051,0.002,0.010,22.879,270912.000,5.037,68.000
0.039,0.001,0.009,20.737,86800.852,0.569,68.000
0.100,0.013,0.012,19.708,-3101.469,11.377,68.000
0.049,0.000,0.010,31.504,-22689.305,1.829,68.000
0.049,0.023,0.010,20.051,222096.500,9.416,68.000
0.048,0.001,0.001,20.336,187785.062,2.057,68.000
0.050,0.000,0.014,28.698,-30664.109,0.107,68.000
0.052,0.022,0.013,23.174,233210.094,6.668,68.000
0.049,0.008,0.014,19.271,240090.688,7.614,68.000
0.051,0.026,0.010,19.751,229186.688,8.531,68.000
0.043,0.001,0.017,21.668,113129.305,1.797,68.000
0.050,0.010,0.010,20.648,237052.062,8.136,68.000
0.054,0.001,0.008,24.396,186760.188,3.792,68.000
0.059,0.001,0.008,22.231,79580.727,1.700,68.000
0.053,0.001,0.009,22.731,244454.875,4.425,68.000
0.052,0.003,0.011,22.548,268338.344,5.189,68.000
0.057,0.001,0.019,23.818,87939.523,-0.321,68.000
0.052,0.005,0.012,21.316,246795.844,5.911,68.000
0.055,0.001,0.017,21.893,209662.188,2.155,68.000
0.051,0.006,0.014,21.367,222904.594,6.326,68.000
0.054,0.000,0.008,26.280,17113.336,2.378,68.000
0.049,0.000,0.014,29.210,57240.195,0.641,68.000
0.050,0.003,0.012,21.697,279402.125,5.964,68.000
0.051,0.006,0.013,22.113,236059.594,6.487,68.000
0.046,0.001,0.018,23.676,183140.250,2.284,68.000
0.052,0.005,0.010,20.637,271058.156,6.021,68.000
0.048,0.000,0.010,32.561,-48987.961,-0.173,68.000
0.044,0.000,0.017,23.184,57619.414,-0.067,68.000
0.049,0.027,0.011,20.278,167037.031,5.751,68.000
0.051,0.008,0.011,21.083,273484.125,8.476,68.000
0.057,0.000,0.011,27.518,-35217.586,1.648,68.000
0.050,0.027,0.014,24.755,138902.625,5.888,68.000
0.047,0.001,0.006,20.586,202996.562,2.047,68.000
0.047,0.001,0.004,23.591,101252.086,1.499,68.000
0.051,0.001,0.007,25.202,102257.695,1.442,68.000
0.049,0.007,0.011,21.335,296702.000,8.180,68.000
0.099,0.013,0.011,21.431,210363.562,7.399,68.000
0.100,0.013,0.013,25.348,103342.008,7.972,68.000
0.051,0.021,0.010,20.827,214579.625,8.784,68.000
0.051,0.002,0.016,23.512,210045.094,3.226,68.000
0.049,0.021,0.013,21.717,249491.844,8.272,68.000
0.051,0.000,0.016,24.790,33248.680,1.323,68.000
0.050,0.000,0.002,24.426,-7384.641,0.633,68.000
0.047,0.001,0.013,30.998,97266.352,1.836,68.000
0.049,0.005,0.010,20.790,269759.906,6.040,68.000
0.052,0.007,0.012,21.151,231259.469,7.256,68.000
0.053,0.001,0.019,24.080,137602.812,1.913,68.000
0.053,0.000,0.017,25.929,422.914,-3.305,68.000
