X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.051,0.003,0.013,20.193,127391.273,4.923,52.000
0.049,0.007,0.009,22.489,194969.219,3.832,52.000
0.042,0.001,0.016,21.311,120868.898,-0.162,52.000
0.050,0.027,0.010,22.113,164223.906,6.030,52.000
0.048,0.001,0.006,22.499,143351.094,1.818,52.000
0.043,0.001,0.017,20.506,153554.844,1.803,52.000
0.044,0.000,0.004,18.889,-4155.969,0.782,52.000
0.050,0.006,0.013,21.756,168225.750,5.659,52.000
0.048,0.001,0.010,24.604,115719.852,2.390,52.000
0.052,0.002,0.012,22.908,136156.031,4.003,52.000
0.051,0.022,0.013,20.563,176509.125,8.228,52.000
0.048,0.007,0.011,22.469,187090.031,6.064,52.000
0.047,0.001,0.020,22.682,56326.961,-0.136,52.000
0.049,0.011,0.014,24.508,170644.875,5.728,52.000
0.049,0.010,0.012,24.379,169683.281,6.289,52.000
0.049,0.013,0.013,22.969,161933.875,5.883,52.000
0.056,0.001,0.020,19.467,116181.711,1.598,52.000
0.098,0.012,0.011,20.004,126871.180,6.485,52.000
0.050,0.012,0.014,23.203,160981.094,5.732,52.000
0.044,0.000,0.011,21.603,4568.523,1.177,52.000
0.051,0.012,0.013,23.675,154268.438,5.430,52.000
0.050,0.025,0.011,20.475,182513.906,7.008,52.000
0.048,0.001,0.004,23.606,103241.586,0.802,52.000
0.049,0.001,0.017,22.134,145148.312,4.297,52.000
0.051,0.021,0.014,19.739,185232.688,8.249,52.000
0.048,0.027,0.014,17.508,123029.414,3.993,52.000
0.047,0.001,0.009,28.447,64764.383,1.878,52.000
0.056,0.001,0.013,20.825,128114.539,1.961,52.000
0.050,0.024,0.014,19.933,194576.469,8.101,52.000
0.043,0.001,0.010,23.762,52991.648,0.621,52.000
0.042,0.001,0.019,19.142,130146.086,1.432,52.000
0.002,0.013,0.012,19.207,101917.461,6.418,52.000
0.051,0.005,0.010,22.895,165726.625,2.223,52.000
0.045,0.001,0.009,24.257,105597.758,1.721,52.000
0.041,0.000,0.010,22.483,7.281,2.065,52.000
0.045,0.001,0.003,22.014,116908.508,0.492,52.000
0.051,0.010,0.013,23.317,188907.188,5.054,52.000
0.048,0.020,0.012,19.676,192203.906,7.091,52.000
0.057,0.001,0.013,20.440,143600.281,1.113,52.000
0.049,0.014,0.010,19.710,129285.523,6.238,52.000
0.001,0.012,0.012,18.903,86136.930,6.915,52.000
0.051,0.013,0.010,19.583,127262.539,6.205,52.000
0.051,0.010,0.013,23.390,159355.938,5.540,52.000
0.059,0.000,0.014,22.268,8333.930,-2.678,52.000
0.043,0.001,0.008,21.841,104489.914,0.919,52.000
0.042,0.000,0.018,20.374,66280.805,-0.294,52.000
0.048,0.013,0.012,21.333,159798.188,5.678,52.000
0.052,0.001,0.006,22.068,136537.406,1.441,52.000
0.099,0.012,0.012,22.054,129169.617,7.074,52.000
0.049,0.025,0.011,21.166,180396.312,6.841,52.000
0.049,0.003,0.013,21.098,148517.281,4.889,52.000
0.048,0.026,0.012,21.031,181871.406,6.801,52.000
0.097,0.013,0.012,20.819,123816.523,6.739,52.000
0.050,0.010,0.014,23.145,190125.000,5.187,52.000
0.051,0.000,0.011,30.431,-6261.953,-0.344,52.000
0.046,0.001,0.007,23.392,110620.727,2.004,52.000
0.049,0.019,0.011,19.158,194377.156,7.246,52.000
0.100,0.012,0.011,17.343,-35801.820,7.497,52.000
0.049,0.016,0.012,19.615,173139.844,6.630,52.000
0.046,0.000,0.022,21.388,75298.023,-0.182,52.000
0.051,0.000,0.002,20.951,28519.430,0.218,52.000
0.057,0.000,0.014,24.365,34614.680,-0.950,52.000
0.058,0.000,0.008,23.298,-87948.367,-0.735,52.000
0.042,0.000,0.008,22.493,51298.742,0.802,52.000
0.047,0.002,0.016,21.649,156811.469,4.458,52.000
0.061,0.000,0.011,19.318,97935.695,-2.277,52.000
0.051,0.012,0.013,22.899,160405.375,4.903,52.000
0.049,0.002,0.010,24.448,131671.781,2.154,52.000
0.050,0.013,0.011,19.614,132403.750,6.197,52.000
0.050,0.001,0.015,22.016,136138.844,4.315,52.000
0.041,0.001,0.012,20.243,107984.617,1.102,52.000
0.054,0.002,0.018,19.749,108341.086,2.453,52.000
0.050,0.015,0.010,19.400,155819.531,5.894,52.000
0.050,0.022,0.012,19.962,177534.812,7.753,52.000
0.098,0.012,0.011,19.995,127429.508,6.472,52.000
0.049,0.012,0.014,23.762,162426.719,5.938,52.000
0.050,0.020,0.011,18.710,179024.656,7.071,52.000
0.052,0.009,0.011,22.556,162296.406,5.869,52.000
0.055,0.000,0.018,21.805,53884.930,0.345,52.000
0.054,0.001,0.014,22.187,108377.008,2.104,52.000
0.050,0.023,0.014,20.117,194461.688,8.143,52.000
0.050,0.016,0.012,19.482,159049.719,6.606,52.000
0.055,0.001,0.009,24.123,139278.781,1.755,52.000
0.048,0.006,0.011,22.093,168643.844,5.525,52.000
0.050,0.014,0.014,21.827,158388.250,5.893,52.000
0.050,0.026,0.011,21.357,174213.312,6.238,52.000
0.050,0.019,0.010,18.828,181902.656,6.959,52.000
0.050,0.013,0.013,22.928,153352.375,5.716,52.000
0.098,0.014,0.012,21.298,110994.555,7.143,52.000
0.050,0.025,0.013,20.299,191539.625,7.618,52.000
0.045,0.000,0.012,28.219,-8787.594,1.416,52.000
0.052,0.010,0.012,22.795,152813.344,5.144,52.000
0.046,0.002,0.007,23.577,113729.945,2.027,52.000
0.052,0.001,0.009,26.395,140571.281,2.031,52.000
0.045,0.000,0.003,18.959,9585.055,0.735,52.000
0.050,0.007,0.013,22.025,184050.719,5.937,52.000
0.044,0.001,0.015,21.770,179802.219,3.392,52.000
0.050,0.004,0.013,21.322,140109.906,5.048,52.000
0.052,0.012,0.014,22.036,163357.219,4.704,52.000
0.052,0.002,0.018,21.119,129146.664,3.629,52.000
0.052,0.012,0.012,22.548,149208.719,4.774,52.000
0.051,0.001,0.006,25.009,91682.070,1.149,52.000
0.051,0.003,0.011,24.075,135707.625,3.367,52.000
0.049,0.013,0.010,20.109,123077.086,6.711,52.000
0.049,0.001,0.001,24.018,44108.086,0.155,52.000
0.056,0.001,0.018,19.988,114686.539,1.688,52.000
0.050,0.023,0.013,20.144,187460.938,7.784,52.000
0.051,0.021,0.013,20.063,174354.438,8.007,52.000
0.048,0.010,0.012,23.918,168243.312,5.957,52.000
0.052,0.021,0.011,19.012,173374.031,7.207,52.000
0.044,0.002,0.017,20.072,175986.281,3.354,52.000
0.050,0.012,0.010,20.296,127413.992,6.655,52.000
0.047,0.001,0.004,22.409,114476.523,0.785,52.000
0.048,0.022,0.013,19.840,190494.750,7.493,52.000
0.054,0.002,0.006,21.414,149160.688,1.205,52.000
0.054,0.000,0.004,21.434,-2585.516,-1.440,52.000
0.050,0.017,0.012,19.199,170785.031,7.098,52.000
0.050,0.007,0.010,21.906,183662.562,5.175,52.000
0.050,0.001,0.018,25.942,32400.602,0.901,52.000
0.047,0.000,0.002,23.834,-52344.277,-0.142,52.000
0.044,0.000,0.019,22.388,-59374.551,-3.828,52.000
0.051,0.009,0.014,21.340,177735.062,4.969,52.000
0.048,0.008,0.011,22.815,182233.125,6.473,52.000
0.052,0.008,0.012,21.760,147025.094,5.209,52.000
0.051,0.025,0.013,20.334,190142.656,7.678,52.000
0.044,0.001,0.019,20.944,154858.469,2.276,52.000
0.045,0.001,0.020,22.203,167077.781,2.780,52.000
0.049,0.006,0.012,22.422,166333.875,5.981,52.000
0.049,0.021,0.010,20.081,185366.094,7.099,52.000
0.052,0.022,0.011,19.127,171378.469,7.027,52.000
0.051,0.024,0.013,20.365,187776.656,7.875,52.000
0.051,0.006,0.012,22.439,147641.750,5.487,52.000
0.057,0.002,0.014,20.616,109002.102,1.362,52.000
0.050,0.013,0.012,22.753,157936.406,5.816,52.000
0.054,0.002,0.017,19.545,107778.680,2.194,52.000
0.055,0.001,0.004,19.938,133006.969,0.929,52.000
0.050,0.015,0.013,21.521,157399.094,5.510,52.000
0.050,0.010,0.010,20.806,165010.781,6.240,52.000
0.056,0.000,0.018,20.782,6171.273,1.249,52.000
0.049,0.013,0.014,23.124,161567.938,5.923,52.000
0.046,0.002,0.010,23.494,128221.930,2.097,52.000
0.048,0.002,0.010,23.838,121537.414,2.333,52.000
0.052,0.014,0.013,21.498,145594.375,4.645,52.000
0.049,0.007,0.014,21.849,164558.031,5.437,52.000
0.049,0.010,0.012,24.360,170159.219,6.286,52.000
0.003,0.011,0.012,18.814,81051.383,6.296,52.000
0.049,0.009,0.012,24.272,172072.688,6.332,52.000
0.051,0.002,0.012,23.082,140304.469,4.323,52.000
0.045,0.001,0.019,22.643,176679.906,3.217,52.000
0.050,0.016,0.011,19.230,163138.281,6.329,52.000
0.047,0.002,0.016,21.602,160890.156,4.408,52.000
0.050,0.009,0.013,23.476,179506.375,5.837,52.000
0.098,0.014,0.012,21.374,111236.711,6.962,52.000
0.050,0.002,0.015,20.224,137128.344,4.350,52.000
0.050,0.015,0.014,21.236,164705.219,5.501,52.000
0.053,0.002,0.013,22.035,110746.742,3.618,52.000
0.051,0.027,0.011,23.587,227361.969,12.419,52.000
0.051,0.018,0.013,20.525,155010.719,6.824,52.000
0.049,0.019,0.014,19.900,175596.531,7.630,52.000
0.051,0.001,0.014,24.876,58075.742,1.132,52.000
0.051,0.008,0.010,21.284,177644.219,4.375,52.000
0.050,0.001,0.021,22.361,162227.688,3.467,52.000
0.049,0.005,0.015,19.712,147471.969,4.791,52.000
0.048,0.013,0.014,23.184,162038.906,5.994,52.000
0.040,0.000,0.010,22.093,-29391.195,-0.248,52.000
0.050,0.014,0.012,20.659,151494.719,5.722,52.000
0.050,0.008,0.010,21.109,188306.031,4.984,52.000
0.052,0.025,0.013,20.190,181560.594,7.569,52.000
0.053,0.001,0.019,21.157,131454.969,3.427,52.000
0.051,0.002,0.017,21.211,135451.188,3.736,52.000
0.050,0.020,0.012,19.307,178839.500,7.890,52.000
0.050,0.019,0.011,18.650,181053.719,7.179,52.000
0.048,0.016,0.011,19.487,187786.500,6.802,52.000
0.048,0.001,0.005,22.136,132785.219,1.261,52.000
0.059,0.001,0.011,23.044,106838.539,-0.220,52.000
0.052,0.004,0.012,22.250,130930.570,4.549,52.000
0.002,0.011,0.012,19.016,91748.633,6.309,52.000
0.051,0.001,0.003,22.920,33863.758,0.044,52.000
0.050,0.027,0.011,21.051,159674.531,5.548,52.000
0.050,0.007,0.013,21.129,179068.375,5.460,52.000
0.051,0.001,0.015,24.320,116658.508,3.235,52.000
0.049,0.000,0.008,27.146,-100749.555,0.291,52.000
0.044,0.001,0.004,23.522,50520.367,0.669,52.000
0.049,0.000,0.006,22.584,29569.836,1.889,52.000
0.051,0.017,0.014,20.984,161493.156,5.827,52.000
0.059,0.000,0.007,21.020,-27483.656,0.552,52.000
0.055,0.000,0.016,22.656,26239.430,-0.623,52.000
0.046,0.001,0.003,24.845,63937.430,0.656,52.000
0.049,0.027,0.013,21.012,148177.719,7.130,52.000
0.047,0.000,0.010,22.634,22579.461,0.926,52.000
0.002,0.010,0.012,18.710,72367.836,6.860,52.000
0.049,0.010,0.010,21.254,171589.594,6.357,52.000
0.059,0.001,0.016,19.821,140394.406,-0.699,52.000
0.048,0.002,0.014,20.931,149532.219,4.507,52.000
0.055,0.001,0.010,23.688,119344.055,1.895,52.000
0.002,0.010,0.011,18.420,65544.242,7.110,52.000
0.045,0.001,0.019,22.000,176659.156,3.391,52.000
0.047,0.001,0.002,23.821,95237.148,0.371,52.000
0.055,0.001,0.020,20.077,127281.555,2.693,52.000
0.052,0.000,0.013,24.097,3358.594,-1.512,52.000
0.050,0.014,0.011,19.294,130776.633,6.504,52.000
0.051,0.003,0.009,23.875,159141.219,1.773,52.000
0.048,0.015,0.012,19.980,170790.938,6.608,52.000
0.049,0.002,0.011,24.239,135688.031,3.417,52.000
0.055,0.001,0.010,27.143,67959.945,1.001,52.000
0.055,0.001,0.022,20.125,98918.305,1.275,52.000
0.049,0.001,0.007,26.745,-6875.508,0.428,52.000
0.099,0.013,0.013,24.503,96124.008,5.537,52.000
0.050,0.009,0.010,20.936,169906.844,5.749,52.000
0.050,0.021,0.011,19.815,179289.625,7.605,52.000
0.052,0.006,0.010,22.181,152331.281,3.694,52.000
0.052,0.010,0.011,22.088,149313.812,5.503,52.000
0.048,0.003,0.012,22.248,151318.156,4.277,52.000
0.049,0.012,0.010,20.828,130795.477,6.603,52.000
0.050,0.023,0.011,20.065,185449.125,7.407,52.000
0.046,0.000,0.016,25.195,-34471.602,-1.293,52.000
0.000,0.012,0.012,18.060,49067.805,9.983,52.000
0.050,0.015,0.013,21.311,157357.000,5.623,52.000
0.053,0.002,0.009,25.193,144522.219,1.733,52.000
0.053,0.002,0.013,21.900,103108.727,3.114,52.000
0.048,0.010,0.011,22.651,149348.094,6.064,52.000
0.040,0.001,0.010,22.719,88397.570,1.361,52.000
0.048,0.008,0.011,22.969,174199.156,6.268,52.000
0.049,0.000,0.015,23.141,61023.914,0.313,52.000
0.098,0.012,0.012,21.420,128132.883,6.918,52.000
0.044,0.000,0.008,24.441,-33046.336,2.657,52.000
0.051,0.009,0.013,22.972,175608.156,6.002,52.000
0.050,0.014,0.013,22.261,149159.469,5.304,52.000
0.052,0.000,0.008,26.031,-15362.906,-0.132,52.000
0.050,0.006,0.010,22.022,181014.688,3.372,52.000
0.052,0.012,0.012,22.165,140969.750,4.746,52.000
0.054,0.001,0.006,24.170,87255.664,0.876,52.000
0.044,0.000,0.015,24.198,-82796.492,-3.585,52.000
0.049,0.016,0.012,20.061,162237.938,6.753,52.000
0.050,0.001,0.007,24.218,131614.938,1.608,52.000
0.049,0.021,0.012,19.948,184497.281,7.507,52.000
0.048,0.002,0.010,24.362,128346.508,2.076,52.000
0.048,0.004,0.013,21.090,146026.812,5.073,52.000
0.048,0.016,0.012,19.778,170311.719,6.732,52.000
0.053,0.000,0.018,23.364,20729.922,1.030,52.000
0.058,0.000,0.018,21.803,45310.961,-1.786,52.000
0.054,0.001,0.018,19.452,109616.180,2.389,52.000
0.051,0.008,0.014,20.044,170886.844,4.722,52.000
0.048,0.000,0.009,30.060,-85082.961,0.632,52.000
0.050,0.000,0.009,30.832,-70853.359,0.037,52.000
0.060,0.001,0.012,22.056,139947.406,-0.106,52.000
0.051,0.027,0.014,15.970,100052.148,1.929,52.000
0.049,0.007,0.011,22.794,183208.812,6.508,52.000
0.052,0.018,0.011,18.257,171951.688,6.210,52.000
0.050,0.021,0.011,19.495,180750.906,7.172,52.000
0.049,0.016,0.011,19.200,174238.938,6.506,52.000
0.052,0.024,0.012,19.642,170577.531,7.070,52.000
0.051,0.008,0.014,21.336,175643.094,5.329,52.000
0.043,0.001,0.008,22.190,98490.820,0.783,52.000
0.047,0.001,0.015,21.219,159951.250,4.343,52.000
0.058,0.001,0.005,18.011,157844.562,1.373,52.000
0.048,0.023,0.012,19.920,187309.781,7.156,52.000
0.051,0.007,0.014,19.065,166598.312,4.790,52.000
0.049,0.001,0.005,22.244,124207.555,1.135,52.000
0.048,0.020,0.013,19.664,187507.594,7.538,52.000
0.048,0.006,0.014,21.835,152976.281,5.336,52.000
0.050,0.018,0.010,18.664,180096.688,6.147,52.000
0.050,0.020,0.013,19.604,181246.031,7.885,52.000
0.059,0.001,0.015,20.392,131811.594,-0.322,52.000
0.045,0.001,0.018,25.103,169472.500,3.332,52.000
0.053,0.001,0.013,21.819,122124.898,2.985,52.000
0.054,0.001,0.005,23.225,120373.273,1.501,52.000
0.052,0.007,0.013,19.266,154082.531,4.639,52.000
0.050,0.020,0.014,19.224,182918.656,7.815,52.000
0.054,0.002,0.006,21.116,144869.062,1.144,52.000
0.003,0.012,0.013,19.590,106929.305,5.814,52.000
0.050,0.015,0.012,20.760,146169.438,5.528,52.000
0.050,0.016,0.014,21.224,171685.312,5.884,52.000
0.053,0.002,0.009,25.038,143486.906,1.743,52.000
0.052,0.001,0.004,24.718,-9352.242,0.071,52.000
0.051,0.001,0.013,25.245,119204.711,3.552,52.000
0.055,0.000,0.020,21.568,16337.836,-0.834,52.000
0.048,0.001,0.009,26.065,125805.008,2.606,52.000
0.041,0.001,0.019,18.799,130749.305,1.227,52.000
0.053,0.000,0.002,23.855,-14994.531,0.053,52.000
0.050,0.024,0.012,20.071,176775.438,7.483,52.000
0.051,0.000,0.017,27.959,80010.289,0.729,52.000
0.044,0.000,0.014,25.568,29561.789,0.844,52.000
0.041,0.001,0.012,19.704,103042.211,1.257,52.000
0.045,0.002,0.017,20.958,183071.688,3.659,52.000
0.043,0.001,0.018,21.144,155385.156,1.918,52.000
0.050,0.018,0.013,20.764,161182.219,6.931,52.000
0.051,0.006,0.013,21.539,154432.094,5.656,52.000
0.045,0.000,0.019,23.300,-29416.914,-2.215,52.000
0.049,0.026,0.014,20.063,187225.719,6.379,52.000
0.050,0.003,0.013,21.515,141021.750,4.960,52.000
0.047,0.002,0.018,21.666,178700.625,4.002,52.000
0.040,0.001,0.012,20.335,94717.242,0.708,52.000
0.050,0.008,0.012,23.389,182457.375,6.390,52.000
0.039,0.001,0.011,21.613,101498.805,0.970,52.000
0.041,0.000,0.011,20.445,-112752.797,0.588,52.000
0.052,0.020,0.011,18.236,176472.406,6.757,52.000
0.059,0.001,0.015,20.860,137203.969,-0.651,52.000
0.042,0.001,0.006,21.880,38228.336,0.338,52.000
0.050,0.020,0.014,19.437,180519.781,7.855,52.000
0.052,0.005,0.013,20.814,136933.344,5.255,52.000
0.050,0.023,0.012,20.228,181555.875,7.610,52.000
0.042,0.000,0.018,20.945,73017.930,-0.036,52.000
0.048,0.001,0.016,24.453,141939.594,4.228,52.000
0.048,0.003,0.011,23.665,142824.844,2.999,52.000
0.048,0.008,0.010,21.697,185075.344,5.725,52.000
0.049,0.002,0.018,22.367,147308.938,4.346,52.000
0.048,0.000,0.003,20.622,15286.805,0.326,52.000
0.040,0.000,0.013,18.869,-8727.703,-0.034,52.000
0.045,0.001,0.012,23.542,117749.289,3.062,52.000
0.050,0.001,0.018,24.052,135223.562,3.793,52.000
0.049,0.001,0.018,23.592,149028.500,4.106,52.000
0.050,0.016,0.011,19.099,166423.281,6.506,52.000
0.052,0.005,0.012,22.154,134539.906,5.184,52.000
0.051,0.001,0.016,23.389,120103.148,3.130,52.000
0.050,0.015,0.011,19.055,160099.562,6.276,52.000
0.048,0.001,0.015,24.330,74475.602,1.745,52.000
0.049,0.014,0.010,19.842,125977.898,6.468,52.000
0.055,0.001,0.020,20.263,135151.531,2.780,52.000
0.046,0.001,0.017,21.531,176854.500,3.593,52.000
0.048,0.009,0.013,24.430,171212.281,6.179,52.000
0.043,0.001,0.008,22.859,102603.867,0.977,52.000
0.052,0.016,0.011,18.733,155463.094,5.393,52.000
0.054,0.000,0.015,28.816,4097.211,0.458,52.000
0.048,0.007,0.011,22.854,175250.250,6.298,52.000
0.050,0.001,0.008,26.491,132434.438,1.728,52.000
0.048,0.001,0.020,23.491,166757.344,3.689,52.000
0.050,0.002,0.015,20.853,136127.719,4.300,52.000
0.048,0.003,0.011,23.747,141508.781,2.963,52.000
0.049,0.001,0.022,22.340,133207.406,2.109,52.000
0.047,0.001,0.004,22.237,112752.883,0.625,52.000
0.056,0.000,0.013,25.304,102377.164,-1.858,52.000
0.044,0.001,0.011,22.713,112810.352,2.063,52.000
0.048,0.005,0.014,20.645,149535.969,4.987,52.000
0.050,0.012,0.013,23.973,170023.281,5.327,52.000
0.048,0.013,0.011,19.677,128165.898,6.449,52.000
0.049,0.001,0.019,23.017,162694.812,4.022,52.000
0.044,0.000,0.011,20.486,-9233.555,-0.018,52.000
0.044,0.000,0.012,28.010,16358.195,1.627,52.000
0.052,0.015,0.012,19.773,144076.844,5.037,52.000
0.050,0.009,0.013,23.059,178522.375,5.901,52.000
0.043,0.000,0.019,20.406,35352.680,-1.524,52.000
0.048,0.013,0.011,19.741,132382.438,6.103,52.000
0.047,0.001,0.012,23.009,139562.750,4.069,52.000
0.056,0.001,0.006,24.128,72146.398,0.118,52.000
0.048,0.015,0.011,19.709,172819.719,6.539,52.000
0.040,0.000,0.008,21.818,-16833.016,0.730,52.000
0.048,0.000,0.014,23.279,64001.242,-0.166,52.000
0.050,0.019,0.011,18.899,180027.938,7.390,52.000
0.041,0.001,0.016,18.709,140799.750,0.738,52.000
0.049,0.020,0.013,19.331,185923.500,7.596,52.000
0.058,0.001,0.013,20.580,137514.594,0.199,52.000
0.048,0.005,0.014,20.075,148275.938,5.048,52.000
0.052,0.012,0.011,20.507,131277.781,5.091,52.000
0.051,0.003,0.011,23.260,135911.000,3.780,52.000
0.049,0.026,0.012,20.419,188575.156,7.051,52.000
0.051,0.005,0.013,21.409,127187.883,5.524,52.000
0.055,0.001,0.011,24.763,82744.789,1.083,52.000
0.044,0.001,0.016,21.561,106523.180,0.867,52.000
0.042,0.000,0.015,24.362,-51743.336,0.923,52.000
0.052,0.002,0.005,22.328,136704.406,1.518,52.000
0.046,0.001,0.013,23.841,133612.938,3.756,52.000
0.052,0.026,0.012,19.433,161645.281,5.730,52.000
0.042,0.000,0.017,23.353,-81689.922,0.163,52.000
0.051,0.013,0.013,22.490,148107.375,5.187,52.000
0.046,0.001,0.011,23.529,121835.977,3.044,52.000
0.051,0.001,0.010,25.124,130449.602,2.376,52.000
0.049,0.008,0.012,23.749,180021.188,6.394,52.000
0.052,0.015,0.012,20.373,140924.062,4.943,52.000
0.052,0.009,0.012,22.315,140915.156,5.238,52.000
0.048,0.000,0.020,21.415,131789.500,2.060,52.000
0.048,0.001,0.012,25.280,81765.648,2.260,52.000
0.048,0.026,0.013,20.097,182042.844,6.070,52.000
0.049,0.007,0.012,23.002,178804.500,6.461,52.000
0.052,0.006,0.012,21.808,131633.938,5.081,52.000
0.049,0.012,0.012,23.462,167917.250,5.805,52.000
0.050,0.007,0.010,21.462,191631.844,5.342,52.000
0.056,0.001,0.017,19.637,117099.461,1.203,52.000
0.052,0.007,0.011,22.581,151424.469,5.038,52.000
0.057,0.000,0.006,19.341,29853.742,-2.031,52.000
0.049,0.004,0.015,19.205,134084.375,4.809,52.000
0.050,0.025,0.011,20.621,182823.219,7.117,52.000
0.048,0.009,0.012,23.596,166125.000,6.224,52.000
0.048,0.019,0.011,19.170,197951.656,7.322,52.000
0.051,0.000,0.022,19.320,17174.828,0.617,52.000
0.052,0.002,0.011,23.776,138758.969,3.647,52.000
0.054,0.000,0.019,23.991,-21400.922,-0.336,52.000
0.051,0.004,0.009,23.524,166011.562,1.775,52.000
0.043,0.001,0.007,22.460,106222.523,1.278,52.000
0.040,0.001,0.014,19.160,87082.758,1.262,52.000
0.050,0.019,0.011,18.682,178331.406,7.035,52.000
0.049,0.013,0.011,19.655,129177.367,6.208,52.000
0.049,0.020,0.011,19.096,191589.938,7.337,52.000
0.057,0.001,0.010,25.137,41869.320,-0.564,52.000
0.039,0.001,0.010,22.125,95795.383,1.202,52.000
0.050,0.005,0.012,22.002,139979.938,5.534,52.000
0.044,0.000,0.010,25.954,11277.594,2.805,52.000
0.050,0.010,0.012,24.079,170712.688,5.909,52.000
0.052,0.001,0.017,21.732,124855.367,3.153,52.000
0.053,0.002,0.018,20.138,113291.648,2.833,52.000
0.049,0.026,0.010,22.513,162851.625,6.570,52.000
0.049,0.017,0.011,19.496,185018.094,6.875,52.000
0.052,0.001,0.017,20.378,123911.742,2.966,52.000
0.049,0.005,0.011,22.449,154509.938,5.165,52.000
0.048,0.006,0.013,22.449,162155.125,5.605,52.000
0.051,0.016,0.011,18.442,165494.094,5.909,52.000
0.058,0.001,0.005,18.047,160628.188,1.491,52.000
0.051,0.024,0.010,20.026,175696.312,6.249,52.000
0.051,0.014,0.012,21.604,141446.438,5.234,52.000
0.049,0.013,0.010,20.492,122719.492,6.739,52.000
0.050,0.015,0.012,20.405,147862.875,5.507,52.000
0.053,0.002,0.011,23.594,132647.125,2.819,52.000
0.046,0.001,0.016,22.402,169276.906,3.717,52.000
0.049,0.020,0.014,19.469,183071.344,7.721,52.000
0.052,0.001,0.006,23.871,126380.742,1.348,52.000
0.052,0.027,0.011,23.521,216538.875,10.229,52.000
0.051,0.002,0.010,24.321,135684.875,2.698,52.000
0.050,0.000,0.019,24.358,32987.227,0.460,52.000
0.047,0.001,0.007,23.416,123602.477,2.100,52.000
0.042,0.001,0.008,22.223,102101.758,1.283,52.000
0.051,0.009,0.012,22.874,166690.625,5.926,52.000
0.058,0.001,0.013,19.792,161099.688,0.532,52.000
0.048,0.021,0.012,19.920,191495.031,7.412,52.000
0.052,0.023,0.011,19.388,178914.281,6.302,52.000
0.052,0.001,0.015,23.274,87746.523,2.139,52.000
0.051,0.008,0.012,22.985,171394.500,6.229,52.000
0.044,0.001,0.005,23.667,15805.789,0.386,52.000
0.052,0.009,0.010,22.257,165553.375,5.704,52.000
0.044,0.000,0.015,24.914,-93630.078,-2.907,52.000
0.052,0.001,0.010,26.618,113854.648,2.195,52.000
0.041,0.001,0.013,21.841,-24777.750,-1.788,52.000
0.051,0.014,0.013,21.632,146876.469,4.967,52.000
0.051,0.005,0.013,20.050,139245.500,5.083,52.000
0.055,0.001,0.021,22.506,34504.289,-0.042,52.000
0.049,0.019,0.013,19.875,179306.594,7.891,52.000
0.051,0.013,0.012,20.917,139481.875,5.529,52.000
0.098,0.013,0.012,21.615,127200.414,6.627,52.000
0.049,0.001,0.021,22.566,168329.219,3.694,52.000
0.042,0.000,0.018,18.290,32578.461,-0.785,52.000
0.058,0.001,0.012,19.807,163948.094,0.904,52.000
0.056,0.001,0.018,19.295,110085.664,1.425,52.000
0.045,0.001,0.012,24.814,106017.211,3.079,52.000
0.050,0.013,0.014,22.976,161357.438,5.485,52.000
0.001,0.013,0.011,18.785,69247.195,7.211,52.000
0.048,0.001,0.007,26.138,81953.898,1.706,52.000
0.043,0.001,0.005,22.702,89031.320,0.941,52.000
0.050,0.002,0.016,20.698,137607.219,3.775,52.000
0.056,0.001,0.005,20.704,123783.898,1.064,52.000
0.047,0.002,0.015,21.286,156046.000,4.444,52.000
0.042,0.001,0.006,22.040,62164.914,0.521,52.000
0.045,0.000,0.005,23.128,28124.633,0.526,52.000
0.051,0.025,0.013,20.173,182900.438,7.625,52.000
0.047,0.000,0.020,21.119,63546.367,2.469,52.000
0.049,0.023,0.014,19.777,199005.562,7.770,52.000
0.049,0.000,0.020,22.108,126315.773,2.080,52.000
0.055,0.001,0.011,23.241,125063.820,2.213,52.000
0.050,0.000,0.020,22.774,11302.117,-0.814,52.000
0.049,0.017,0.013,20.430,160644.062,6.996,52.000
0.053,0.001,0.015,21.544,110182.117,2.904,52.000
0.049,0.026,0.014,20.468,199383.031,7.639,52.000
0.052,0.011,0.013,23.618,155195.812,5.196,52.000
0.047,0.001,0.012,23.740,134604.156,3.818,52.000
0.053,0.000,0.007,23.390,-42622.617,-0.775,52.000
0.051,0.003,0.013,21.721,129199.023,4.639,52.000
0.049,0.015,0.010,19.841,158097.938,6.190,52.000
0.049,0.015,0.012,20.040,155512.250,6.025,52.000
0.041,0.000,0.008,21.642,-7798.102,0.011,52.000
0.050,0.023,0.014,20.017,196111.250,7.995,52.000
0.050,0.023,0.013,19.954,182672.438,7.771,52.000
0.043,0.001,0.019,20.899,54501.758,-0.839,52.000
0.041,0.001,0.017,18.574,137310.844,0.325,52.000
0.047,0.001,0.022,22.636,170312.875,3.244,52.000
0.052,0.020,0.012,18.867,171181.656,7.259,52.000
0.058,0.001,0.007,24.598,134632.344,1.206,52.000
0.050,0.017,0.013,20.212,162434.656,6.934,52.000
0.050,0.021,0.013,19.898,181303.344,8.057,52.000
0.045,0.001,0.008,25.308,56269.977,1.302,52.000
0.049,0.024,0.013,20.174,195634.156,7.509,52.000
