X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.049,0.012,0.010,21.253,77780.242,4.388,60.000
0.050,0.023,0.011,20.271,133752.250,6.379,60.000
0.046,0.000,0.016,27.667,-25629.219,-1.600,60.000
0.000,0.012,0.012,18.450,20257.820,9.477,60.000
0.050,0.015,0.013,20.925,140976.219,5.891,60.000
0.053,0.002,0.009,24.637,69290.898,0.496,60.000
0.053,0.002,0.013,24.026,81870.742,1.671,60.000
0.048,0.010,0.011,21.439,125342.945,3.863,60.000
0.040,0.001,0.010,22.271,63594.492,0.092,60.000
0.048,0.008,0.011,21.868,158697.031,4.058,60.000
0.049,0.000,0.015,26.921,74566.133,1.706,60.000
0.098,0.012,0.012,19.928,115172.664,5.166,60.000
0.044,0.000,0.008,26.885,-11623.906,2.051,60.000
0.051,0.009,0.013,20.817,124111.539,5.386,60.000
0.050,0.014,0.013,22.046,146319.531,5.067,60.000
0.052,0.000,0.008,28.093,2585.375,0.132,60.000
0.050,0.006,0.010,20.588,115873.961,1.991,60.000
0.052,0.012,0.012,20.337,110214.727,3.476,60.000
0.054,0.001,0.006,24.685,41162.492,-0.372,60.000
0.044,0.000,0.015,29.040,-36685.680,-2.829,60.000
0.049,0.016,0.012,20.287,129025.836,6.290,60.000
0.050,0.001,0.007,24.620,104388.477,0.486,60.000
0.049,0.021,0.012,20.620,145211.344,5.742,60.000
0.048,0.002,0.010,23.385,88642.180,1.238,60.000
0.048,0.004,0.013,22.192,106784.789,2.839,60.000
0.048,0.016,0.012,20.606,122560.727,5.960,60.000
0.053,0.000,0.018,23.261,70329.977,1.894,60.000
0.058,0.000,0.018,23.291,14021.297,-1.670,60.000
0.054,0.001,0.018,21.112,93812.523,1.187,60.000
0.051,0.008,0.014,19.820,86976.461,3.181,60.000
0.048,0.000,0.009,31.689,-74187.750,0.419,60.000
0.050,0.000,0.009,31.809,-66155.344,0.084,60.000
0.060,0.001,0.012,20.967,139216.125,-0.566,60.000
0.051,0.027,0.014,15.879,69592.492,1.366,60.000
0.049,0.007,0.011,21.987,167858.031,4.780,60.000
0.052,0.018,0.011,19.177,96440.258,5.974,60.000
0.050,0.021,0.011,19.798,111526.164,6.391,60.000
0.049,0.016,0.011,20.183,121423.867,6.445,60.000
0.052,0.024,0.012,19.616,147684.781,5.416,60.000
0.051,0.008,0.014,20.363,99373.383,4.097,60.000
0.043,0.001,0.008,21.619,105199.742,0.339,60.000
0.047,0.001,0.015,21.530,164865.469,2.003,60.000
0.058,0.001,0.005,18.995,136717.875,-0.023,60.000
0.048,0.023,0.012,20.447,139941.000,5.988,60.000
0.051,0.007,0.014,20.492,87910.711,2.878,60.000
0.049,0.001,0.005,21.785,110646.883,0.488,60.000
0.048,0.020,0.013,20.030,140992.938,6.066,60.000
0.048,0.006,0.014,21.212,105921.555,3.012,60.000
0.050,0.018,0.010,19.466,104784.195,5.940,60.000
0.050,0.020,0.013,20.200,130505.820,6.316,60.000
0.059,0.001,0.015,22.728,115906.117,-0.166,60.000
0.045,0.001,0.018,23.332,139899.219,1.043,60.000
0.053,0.001,0.013,24.062,96490.727,1.793,60.000
0.054,0.001,0.005,22.421,108572.398,0.244,60.000
0.052,0.007,0.013,20.034,76957.852,2.891,60.000
0.050,0.020,0.014,19.791,130250.211,6.781,60.000
0.054,0.002,0.006,21.146,108952.117,0.028,60.000
0.003,0.012,0.013,20.353,62203.680,5.496,60.000
0.050,0.015,0.012,20.432,137672.625,5.268,60.000
0.050,0.016,0.014,21.334,148848.156,6.108,60.000
0.053,0.002,0.009,24.567,69382.445,0.535,60.000
0.052,0.001,0.004,22.670,-9356.062,-0.650,60.000
0.051,0.001,0.013,28.529,87824.711,2.520,60.000
0.055,0.000,0.020,18.812,-8822.305,-1.423,60.000
0.048,0.001,0.009,25.195,92552.133,0.539,60.000
0.041,0.001,0.019,18.383,108273.586,0.350,60.000
0.053,0.000,0.002,23.502,-7008.484,-0.425,60.000
0.050,0.024,0.012,19.916,151996.750,5.615,60.000
0.051,0.000,0.017,27.933,84846.242,-0.817,60.000
0.044,0.000,0.014,28.825,18072.562,0.118,60.000
0.041,0.001,0.012,19.641,75921.258,-1.196,60.000
0.045,0.002,0.017,19.480,150196.562,1.305,60.000
0.043,0.001,0.018,19.569,119404.461,0.017,60.000
0.050,0.018,0.013,20.219,125440.992,7.201,60.000
0.051,0.006,0.013,22.209,97284.977,3.951,60.000
0.045,0.000,0.019,23.415,-40004.672,-1.511,60.000
0.049,0.026,0.014,19.563,164862.062,4.782,60.000
0.050,0.003,0.013,22.605,97851.852,3.400,60.000
0.047,0.002,0.018,20.346,141185.406,1.456,60.000
0.040,0.001,0.012,19.366,58560.273,-1.199,60.000
0.050,0.008,0.012,21.409,159539.531,5.942,60.000
0.039,0.001,0.011,21.432,58533.258,-0.419,60.000
0.041,0.000,0.011,22.281,-85037.633,-1.157,60.000
0.052,0.020,0.011,18.759,101018.289,5.708,60.000
0.059,0.001,0.015,23.116,119669.305,-0.396,60.000
0.042,0.001,0.006,22.285,17570.492,0.636,60.000
0.050,0.020,0.014,19.875,131927.438,6.970,60.000
0.052,0.005,0.013,21.059,92483.992,3.398,60.000
0.050,0.023,0.012,20.087,141394.125,5.933,60.000
0.042,0.000,0.018,19.311,54650.883,-0.086,60.000
0.048,0.001,0.016,24.557,146359.219,1.752,60.000
0.048,0.003,0.011,21.634,97772.258,1.696,60.000
0.048,0.008,0.010,22.063,115205.148,2.404,60.000
0.049,0.002,0.018,22.187,132798.219,1.946,60.000
0.048,0.000,0.003,20.952,29752.133,-0.293,60.000
0.040,0.000,0.013,21.255,13388.727,-1.356,60.000
0.045,0.001,0.012,23.997,98678.633,1.171,60.000
0.050,0.001,0.018,23.899,124010.773,1.809,60.000
0.049,0.001,0.018,22.978,140842.938,1.687,60.000
0.050,0.016,0.011,20.157,113200.523,6.452,60.000
0.052,0.005,0.012,21.104,104857.727,4.035,60.000
0.051,0.001,0.016,25.163,109287.289,1.607,60.000
0.050,0.015,0.011,20.347,111049.430,6.167,60.000
0.048,0.001,0.015,26.443,62480.930,0.903,60.000
0.049,0.014,0.010,20.686,78490.242,5.197,60.000
0.055,0.001,0.020,20.030,112980.367,1.591,60.000
0.046,0.001,0.017,20.582,157300.656,1.418,60.000
0.048,0.009,0.013,20.626,160205.375,5.145,60.000
0.043,0.001,0.008,22.382,104208.102,0.746,60.000
0.052,0.016,0.011,19.964,86560.289,5.928,60.000
0.054,0.000,0.015,29.901,30207.977,-0.172,60.000
0.048,0.007,0.011,22.136,159831.344,4.245,60.000
0.050,0.001,0.008,25.538,88175.883,0.506,60.000
0.048,0.001,0.020,22.053,133262.781,1.457,60.000
0.050,0.002,0.015,22.773,135984.844,1.954,60.000
0.048,0.003,0.011,21.872,97159.148,1.674,60.000
0.049,0.001,0.022,21.956,100083.273,1.418,60.000
0.047,0.001,0.004,20.256,95993.180,0.756,60.000
0.056,0.000,0.013,30.488,74857.273,0.837,60.000
0.044,0.001,0.011,22.188,102017.555,0.267,60.000
0.048,0.005,0.014,21.611,98559.617,2.467,60.000
0.050,0.012,0.013,21.757,141945.719,4.229,60.000
0.048,0.013,0.011,21.370,103011.148,4.654,60.000
0.049,0.001,0.019,21.888,129993.805,1.780,60.000
0.044,0.000,0.011,24.318,36961.336,-0.778,60.000
0.044,0.000,0.012,30.907,-21963.484,0.739,60.000
0.052,0.015,0.012,20.171,100430.117,5.153,60.000
0.050,0.009,0.013,20.503,122994.227,5.189,60.000
0.043,0.000,0.019,20.350,12170.977,-0.017,60.000
0.048,0.013,0.011,21.358,112047.758,4.582,60.000
0.047,0.001,0.012,24.053,116938.508,2.322,60.000
0.056,0.001,0.006,23.937,26067.117,-0.471,60.000
0.048,0.015,0.011,20.764,117217.383,5.980,60.000
0.040,0.000,0.008,22.415,-33296.461,-0.814,60.000
0.048,0.000,0.014,28.800,65670.227,1.066,60.000
0.050,0.019,0.011,19.981,118898.117,6.241,60.000
0.041,0.001,0.016,20.029,84170.648,-0.667,60.000
0.049,0.020,0.013,20.009,138613.594,6.164,60.000
0.058,0.001,0.013,22.000,121458.633,0.051,60.000
0.048,0.005,0.014,21.437,105112.727,2.574,60.000
0.052,0.012,0.011,19.691,93664.305,3.262,60.000
0.051,0.003,0.011,22.865,69244.023,2.906,60.000
0.049,0.026,0.012,20.339,162842.375,6.336,60.000
0.051,0.005,0.013,21.669,96740.820,3.782,60.000
0.055,0.001,0.011,27.222,22605.945,1.123,60.000
0.044,0.001,0.016,21.763,85128.883,-0.521,60.000
0.042,0.000,0.015,24.664,-46769.484,-1.002,60.000
0.052,0.002,0.005,21.312,116053.211,0.411,60.000
0.046,0.001,0.013,25.827,107987.570,1.943,60.000
0.052,0.026,0.012,19.152,132390.969,4.849,60.000
0.042,0.000,0.017,26.258,-30804.875,0.144,60.000
0.051,0.013,0.013,22.455,133712.844,4.547,60.000
0.046,0.001,0.011,23.276,101064.898,1.385,60.000
0.051,0.001,0.010,25.144,56544.945,1.185,60.000
0.049,0.008,0.012,21.385,166050.719,5.681,60.000
0.052,0.015,0.012,20.535,100565.477,4.742,60.000
0.052,0.009,0.012,20.434,104999.898,4.634,60.000
0.048,0.000,0.020,20.019,113732.992,2.056,60.000
0.048,0.001,0.012,27.457,45102.805,1.223,60.000
0.048,0.026,0.013,19.914,156939.938,4.884,60.000
0.049,0.007,0.012,21.961,160857.969,5.664,60.000
0.052,0.006,0.012,20.866,97442.555,3.872,60.000
0.049,0.012,0.012,20.654,144425.000,4.163,60.000
0.050,0.007,0.010,20.221,151694.219,3.059,60.000
0.056,0.001,0.017,20.645,99460.508,0.499,60.000
0.052,0.007,0.011,19.426,139500.594,3.462,60.000
0.057,0.000,0.006,19.571,27285.648,-1.842,60.000
0.049,0.004,0.015,21.100,122615.195,2.541,60.000
0.050,0.025,0.011,20.311,132859.125,6.402,60.000
0.048,0.009,0.012,21.368,151610.844,4.383,60.000
0.048,0.019,0.011,20.175,126863.789,6.443,60.000
0.051,0.000,0.022,19.901,25230.750,-0.101,60.000
0.052,0.002,0.011,23.183,57511.414,2.955,60.000
0.054,0.000,0.019,24.367,12241.445,0.350,60.000
0.051,0.004,0.009,22.675,76656.852,1.017,60.000
0.043,0.001,0.007,21.915,86500.023,0.537,60.000
0.040,0.001,0.014,19.682,48752.977,-1.261,60.000
0.050,0.019,0.011,19.581,116515.617,6.216,60.000
0.049,0.013,0.011,20.763,107781.195,4.477,60.000
0.049,0.020,0.011,19.871,118279.242,6.588,60.000
0.057,0.001,0.010,24.690,22571.531,0.060,60.000
0.039,0.001,0.010,21.938,56866.586,-0.169,60.000
0.050,0.005,0.012,22.272,104770.070,4.267,60.000
0.044,0.000,0.010,29.189,-5991.992,1.891,60.000
0.050,0.010,0.012,20.285,137613.188,4.763,60.000
0.052,0.001,0.017,23.992,108914.352,2.056,60.000
0.053,0.002,0.018,22.088,97068.289,1.785,60.000
0.049,0.026,0.010,22.372,139642.938,6.353,60.000
0.049,0.017,0.011,20.309,127017.508,6.594,60.000
0.052,0.001,0.017,23.079,97907.242,1.886,60.000
0.049,0.005,0.011,21.020,144292.875,3.761,60.000
0.048,0.006,0.013,21.382,123529.117,3.336,60.000
0.051,0.016,0.011,19.489,98343.836,6.237,60.000
0.058,0.001,0.005,19.145,137811.062,0.111,60.000
0.051,0.024,0.010,20.593,106398.883,5.650,60.000
0.051,0.014,0.012,21.397,126439.977,4.541,60.000
0.049,0.013,0.010,20.779,82404.602,4.556,60.000
0.050,0.015,0.012,20.334,134929.812,5.400,60.000
0.053,0.002,0.011,23.332,51324.664,2.571,60.000
0.046,0.001,0.016,22.352,157273.688,1.579,60.000
0.049,0.020,0.014,19.641,137913.031,6.774,60.000
0.052,0.001,0.006,23.069,101940.586,0.190,60.000
0.052,0.027,0.011,22.768,216038.938,7.899,60.000
0.051,0.002,0.010,23.696,49436.648,2.282,60.000
0.050,0.000,0.019,24.852,31515.086,0.448,60.000
0.047,0.001,0.007,22.895,100832.430,0.730,60.000
0.042,0.001,0.008,22.158,91111.492,0.361,60.000
0.051,0.009,0.012,21.173,133313.281,5.537,60.000
0.058,0.001,0.013,21.604,122102.570,-0.106,60.000
0.048,0.021,0.012,20.416,134251.500,6.039,60.000
0.052,0.023,0.011,20.221,105617.211,5.668,60.000
0.052,0.001,0.015,25.665,72565.305,1.031,60.000
0.051,0.008,0.012,21.601,150066.375,5.651,60.000
0.044,0.001,0.005,23.471,1974.906,0.318,60.000
0.052,0.009,0.010,18.611,119160.023,3.243,60.000
0.044,0.000,0.015,28.386,-96813.375,-2.974,60.000
0.052,0.001,0.010,26.136,43732.273,0.795,60.000
0.041,0.001,0.013,22.650,-18851.148,-3.727,60.000
0.051,0.014,0.013,21.725,127798.211,4.792,60.000
0.051,0.005,0.013,21.168,92860.539,2.897,60.000
0.055,0.001,0.021,21.180,32726.742,-0.730,60.000
0.049,0.019,0.013,19.742,137136.188,6.533,60.000
0.051,0.013,0.012,20.656,125563.680,4.582,60.000
0.098,0.013,0.012,20.114,114118.742,4.748,60.000
0.049,0.001,0.021,21.674,129561.023,1.695,60.000
0.042,0.000,0.018,17.370,2790.375,-0.192,60.000
0.058,0.001,0.012,21.010,128921.180,0.024,60.000
0.056,0.001,0.018,19.867,96941.961,0.345,60.000
0.045,0.001,0.012,25.085,87242.320,1.233,60.000
0.050,0.013,0.014,23.359,149754.156,3.941,60.000
0.001,0.013,0.011,18.940,35766.383,6.766,60.000
0.048,0.001,0.007,26.591,65212.055,0.685,60.000
0.043,0.001,0.005,22.239,66770.664,1.749,60.000
0.050,0.002,0.016,23.189,123679.977,1.968,60.000
0.056,0.001,0.005,21.166,97430.508,-0.013,60.000
0.047,0.002,0.015,21.884,163140.219,2.136,60.000
0.042,0.001,0.006,22.085,42736.164,1.234,60.000
0.045,0.000,0.005,22.931,21405.477,-0.385,60.000
0.051,0.025,0.013,19.976,152694.281,5.661,60.000
0.047,0.000,0.020,20.138,30050.570,1.432,60.000
0.049,0.023,0.014,20.567,153961.219,5.644,60.000
0.049,0.000,0.020,20.236,114890.289,1.996,60.000
0.055,0.001,0.011,23.725,71767.008,1.255,60.000
0.050,0.000,0.020,22.491,28791.695,-0.586,60.000
0.049,0.017,0.013,20.043,127376.383,6.669,60.000
0.053,0.001,0.015,23.593,94035.305,1.082,60.000
0.049,0.026,0.014,19.875,180536.062,5.760,60.000
0.052,0.011,0.013,20.304,95905.430,3.891,60.000
0.047,0.001,0.012,23.953,102840.398,2.095,60.000
0.053,0.000,0.007,25.029,-5260.352,0.269,60.000
0.051,0.003,0.013,23.182,88434.289,3.178,60.000
0.049,0.015,0.010,19.694,101969.461,5.915,60.000
0.049,0.015,0.012,20.900,131350.062,5.528,60.000
0.041,0.000,0.008,21.742,-15709.570,-1.162,60.000
0.050,0.023,0.014,20.489,148917.469,5.885,60.000
0.050,0.023,0.013,20.433,153999.531,5.618,60.000
0.043,0.001,0.019,20.956,33579.477,-0.965,60.000
0.041,0.001,0.017,18.891,93503.055,-0.396,60.000
0.047,0.001,0.022,21.159,132491.312,1.524,60.000
0.052,0.020,0.012,19.652,110264.148,5.918,60.000
0.058,0.001,0.007,24.614,110351.930,0.118,60.000
0.050,0.017,0.013,19.871,125264.898,6.719,60.000
0.050,0.021,0.013,20.535,126407.133,6.240,60.000
0.045,0.001,0.008,25.568,48543.477,0.163,60.000
0.049,0.024,0.013,20.041,165916.969,5.603,60.000
0.047,0.000,0.018,24.159,-21182.547,-1.607,60.000
0.051,0.001,0.002,19.587,111964.039,0.347,60.000
0.046,0.001,0.020,20.477,127366.039,1.310,60.000
0.052,0.005,0.013,20.206,86404.492,2.567,60.000
0.050,0.017,0.012,19.284,112042.461,6.252,60.000
0.050,0.017,0.014,20.304,140763.219,7.259,60.000
0.051,0.018,0.013,20.522,108364.742,6.655,60.000
0.049,0.013,0.014,21.894,161421.094,4.687,60.000
0.051,0.000,0.007,27.102,9342.531,0.820,60.000
0.057,0.000,0.014,25.787,65196.539,2.228,60.000
0.041,0.000,0.010,21.824,-50232.145,-1.383,60.000
0.054,0.000,0.010,26.120,23163.688,1.929,60.000
0.051,0.004,0.012,21.890,102978.898,3.735,60.000
0.058,0.000,0.007,24.797,-25255.086,1.684,60.000
0.051,0.001,0.011,26.447,39208.586,2.073,60.000
0.048,0.020,0.013,20.363,143901.000,5.975,60.000
0.050,0.008,0.009,20.872,125284.805,2.566,60.000
0.052,0.001,0.013,27.742,88816.352,2.206,60.000
0.051,0.002,0.018,22.775,112102.664,2.119,60.000
0.051,0.013,0.013,21.971,136194.312,4.731,60.000
0.051,0.009,0.015,20.605,106640.211,3.177,60.000
0.048,0.019,0.010,19.895,124771.648,6.666,60.000
0.048,0.001,0.016,22.484,153872.156,1.858,60.000
0.051,0.024,0.011,19.951,127763.227,5.705,60.000
0.049,0.004,0.014,21.470,110764.930,2.644,60.000
0.049,0.005,0.011,20.585,137422.656,3.063,60.000
0.053,0.000,0.015,29.886,-4023.578,0.086,60.000
0.052,0.022,0.012,20.075,125354.461,5.538,60.000
0.051,0.018,0.012,20.028,105210.664,6.414,60.000
0.045,0.001,0.009,25.971,56332.305,-0.171,60.000
0.057,0.001,0.014,26.034,88985.414,-0.228,60.000
0.052,0.002,0.019,22.567,105804.727,2.206,60.000
0.048,0.001,0.006,25.549,28367.164,0.160,60.000
0.046,0.001,0.004,21.198,88929.289,0.926,60.000
0.057,0.000,0.011,26.762,-12322.828,0.797,60.000
0.050,0.016,0.010,19.709,96327.070,5.957,60.000
0.050,0.009,0.011,20.871,146678.875,4.541,60.000
0.051,0.023,0.011,20.168,112504.680,5.712,60.000
0.051,0.007,0.013,21.294,91073.289,3.645,60.000
0.050,0.002,0.009,24.555,67033.492,0.924,60.000
0.002,0.012,0.011,18.373,32802.305,6.736,60.000
0.049,0.008,0.012,21.594,171387.688,5.297,60.000
0.050,0.009,0.013,20.283,126463.367,5.118,60.000
0.048,0.024,0.014,20.169,166595.125,5.612,60.000
0.048,0.014,0.010,20.625,89388.289,5.422,60.000
0.056,0.001,0.004,21.223,70900.023,-0.439,60.000
0.056,0.002,0.010,21.197,86707.977,0.260,60.000
0.049,0.000,0.006,24.170,-5528.117,0.204,60.000
0.052,0.016,0.012,20.045,103344.633,5.896,60.000
0.053,0.001,0.007,23.068,102202.117,0.701,60.000
0.050,0.007,0.011,20.709,167644.156,4.126,60.000
0.052,0.001,0.002,20.761,87815.883,-0.124,60.000
0.050,0.002,0.010,24.254,57762.508,1.054,60.000
0.000,0.013,0.011,23.075,-42388.410,3.784,60.000
0.048,0.007,0.011,22.157,152540.000,3.968,60.000
0.056,0.001,0.018,21.388,100362.320,0.525,60.000
0.049,0.022,0.012,20.314,141084.594,5.850,60.000
0.054,0.001,0.015,24.211,96160.758,1.112,60.000
0.051,0.008,0.011,19.829,146605.750,4.038,60.000
0.052,0.021,0.011,19.477,116628.570,5.700,60.000
0.050,0.023,0.011,20.226,133690.781,6.182,60.000
0.048,0.000,0.018,25.315,8012.555,-1.023,60.000
0.051,0.000,0.018,25.902,-35659.133,-2.230,60.000
0.041,0.000,0.015,21.458,3915.234,1.062,60.000
0.039,0.000,0.011,21.274,39144.836,-0.933,60.000
0.051,0.001,0.015,27.573,80031.992,1.156,60.000
0.051,0.012,0.014,22.543,138357.219,3.984,60.000
0.049,0.002,0.007,23.432,100207.977,0.981,60.000
0.055,0.001,0.018,20.775,94873.695,0.795,60.000
0.052,0.019,0.012,19.531,100412.586,5.888,60.000
0.052,0.003,0.010,22.532,53517.273,2.416,60.000
0.047,0.001,0.012,25.717,86371.539,1.548,60.000
0.049,0.021,0.011,20.143,124453.320,6.475,60.000
0.049,0.020,0.011,19.700,116010.539,6.489,60.000
0.044,0.001,0.018,18.784,127268.758,0.516,60.000
0.051,0.021,0.013,20.274,108240.867,6.147,60.000
0.053,0.000,0.005,22.860,15829.906,-0.176,60.000
0.056,0.001,0.013,26.696,61540.289,0.824,60.000
0.048,0.001,0.018,23.937,135590.500,1.321,60.000
0.050,0.012,0.010,20.063,82653.336,4.411,60.000
0.050,0.017,0.013,20.402,122655.383,6.983,60.000
0.049,0.011,0.013,20.409,144306.594,4.314,60.000
0.051,0.005,0.015,19.925,101123.320,2.298,60.000
0.051,0.007,0.014,20.198,91582.352,2.813,60.000
0.044,0.001,0.015,19.930,144411.344,0.983,60.000
0.051,0.025,0.013,19.877,164699.906,5.555,60.000
0.042,0.001,0.011,22.151,86311.117,-0.355,60.000
0.055,0.001,0.009,25.027,78855.445,0.361,60.000
0.052,0.001,0.017,23.088,100579.398,1.736,60.000
0.041,0.001,0.009,23.138,91527.445,0.418,60.000
0.056,0.002,0.009,23.151,84483.680,0.117,60.000
0.002,0.014,0.012,19.436,68216.523,6.230,60.000
0.052,0.000,0.004,21.059,38146.695,-0.595,60.000
0.053,0.001,0.008,25.553,11543.000,-0.546,60.000
0.052,0.008,0.012,20.953,101577.102,4.590,60.000
0.050,0.002,0.007,23.343,100343.555,0.617,60.000
0.048,0.009,0.014,21.154,128076.430,3.949,60.000
0.048,0.019,0.012,20.472,137595.406,6.013,60.000
0.049,0.003,0.012,23.848,104200.992,3.400,60.000
0.048,0.027,0.011,21.587,204242.688,6.461,60.000
0.052,0.003,0.013,22.966,85697.336,2.953,60.000
0.047,0.000,0.007,27.201,-23686.781,-0.779,60.000
0.056,0.001,0.012,24.107,115402.914,0.950,60.000
0.056,0.001,0.009,23.313,86202.289,0.455,60.000
0.051,0.021,0.010,19.005,96899.430,6.032,60.000
0.041,0.001,0.012,22.529,11816.516,-2.369,60.000
0.059,0.001,0.014,21.909,121345.570,-0.174,60.000
0.052,0.022,0.010,19.261,95632.680,5.703,60.000
0.048,0.014,0.012,21.059,123932.023,5.225,60.000
0.050,0.023,0.010,20.311,113416.742,6.150,60.000
0.052,0.026,0.011,20.254,122181.523,5.533,60.000
0.047,0.001,0.014,27.405,144430.438,2.059,60.000
0.050,0.001,0.014,27.825,113161.883,1.612,60.000
0.048,0.002,0.005,22.282,103353.164,0.659,60.000
0.050,0.000,0.016,28.421,-44512.812,-1.689,60.000
0.053,0.000,0.011,32.387,-8210.992,0.801,60.000
0.047,0.001,0.021,22.081,12665.148,-0.147,60.000
0.050,0.019,0.011,19.767,119205.133,6.338,60.000
0.050,0.000,0.010,29.990,335.953,-0.555,60.000
0.049,0.015,0.013,20.895,155749.531,5.916,60.000
0.047,0.001,0.015,30.194,45332.242,0.318,60.000
0.048,0.019,0.011,20.295,129688.570,6.305,60.000
0.049,0.026,0.014,19.497,161898.875,4.819,60.000
0.044,0.002,0.008,21.793,91801.523,0.535,60.000
0.047,0.000,0.013,29.839,-4431.367,-0.091,60.000
0.053,0.001,0.010,26.704,51565.586,1.455,60.000
0.052,0.025,0.012,19.673,139200.750,5.579,60.000
0.051,0.021,0.011,19.050,91642.414,5.690,60.000
0.056,0.002,0.011,20.800,108724.195,1.087,60.000
0.003,0.012,0.011,18.272,26164.352,6.874,60.000
0.050,0.001,0.005,21.008,116866.570,0.469,60.000
0.051,0.008,0.014,20.030,82563.805,3.247,60.000
0.044,0.001,0.019,19.841,119292.461,0.557,60.000
0.098,0.012,0.010,19.157,97519.289,4.769,60.000
0.045,0.001,0.017,22.194,73528.742,-0.701,60.000
0.049,0.025,0.013,20.120,169064.844,5.629,60.000
0.058,0.001,0.017,24.601,18048.633,-1.223,60.000
0.049,0.016,0.013,20.047,143015.375,6.534,60.000
0.047,0.001,0.004,23.071,19002.344,0.571,60.000
0.051,0.001,0.007,25.220,98075.617,0.645,60.000
0.056,0.001,0.015,21.676,98392.883,0.532,60.000
0.053,0.001,0.020,20.831,106524.742,1.903,60.000
0.056,0.000,0.006,23.870,1856.516,1.569,60.000
0.049,0.016,0.011,20.359,116310.914,6.423,60.000
0.050,0.003,0.010,22.532,67770.648,1.886,60.000
0.060,0.001,0.010,17.764,128722.945,-0.027,60.000
0.099,0.012,0.013,20.917,121127.008,4.255,60.000
0.051,0.000,0.021,20.430,87852.133,1.170,60.000
0.049,0.017,0.014,20.422,148067.844,6.839,60.000
0.053,0.000,0.019,19.907,-46913.750,-1.114,60.000
0.049,0.011,0.013,20.692,144307.906,4.124,60.000
0.051,0.009,0.011,20.178,138927.625,4.394,60.000
0.059,0.001,0.017,21.088,108685.383,0.049,60.000
0.056,0.002,0.013,22.449,112555.461,0.494,60.000
0.051,0.017,0.013,20.585,112667.555,6.974,60.000
0.056,0.001,0.018,21.162,99081.117,0.374,60.000
0.050,0.026,0.013,19.718,185408.062,5.753,60.000
0.098,0.013,0.012,19.217,112415.508,5.157,60.000
0.051,0.008,0.012,21.293,136774.938,5.321,60.000
0.050,0.010,0.014,21.191,140103.688,4.346,60.000
0.051,0.026,0.012,19.636,142798.969,4.655,60.000
0.050,0.013,0.013,22.405,152627.875,4.409,60.000
0.052,0.009,0.014,19.568,77051.758,3.213,60.000
0.057,0.001,0.007,22.321,50367.539,-0.306,60.000
0.049,0.008,0.012,21.614,163320.906,4.923,60.000
0.052,0.015,0.011,20.115,84614.836,5.783,60.000
0.055,0.001,0.017,23.335,97714.477,0.772,60.000
0.047,0.001,0.010,24.644,89900.523,0.974,60.000
0.050,0.011,0.013,21.197,147800.156,4.573,60.000
0.048,0.021,0.011,20.363,125738.148,6.456,60.000
0.049,0.007,0.012,22.193,165467.594,5.403,60.000
0.048,0.016,0.010,20.502,125958.586,6.578,60.000
0.052,0.000,0.002,24.857,-28545.828,-0.539,60.000
0.049,0.014,0.012,20.519,151949.125,5.152,60.000
0.049,0.025,0.011,21.452,141687.562,6.729,60.000
0.050,0.009,0.012,20.988,150228.469,5.226,60.000
0.053,0.000,0.011,28.823,-49915.090,0.388,60.000
0.041,0.000,0.009,23.342,-48082.379,0.305,60.000
0.059,0.001,0.012,19.693,137862.625,-0.250,60.000
0.050,0.014,0.010,20.211,76739.117,5.359,60.000
0.045,0.000,0.017,21.908,14891.914,-1.272,60.000
0.043,0.001,0.007,20.933,86891.742,0.321,60.000
0.047,0.000,0.021,21.071,3784.844,-0.723,60.000
0.051,0.001,0.008,24.485,91254.992,0.746,60.000
0.044,0.001,0.006,24.417,290.320,0.300,60.000
0.050,0.001,0.002,22.259,45211.242,0.057,60.000
0.049,0.008,0.010,21.333,132235.781,2.877,60.000
0.050,0.024,0.013,20.120,165643.938,5.621,60.000
0.045,0.000,0.020,20.612,7250.531,-0.790,60.000
0.053,0.000,0.012,31.548,-5038.219,1.147,60.000
0.049,0.015,0.012,20.741,131320.094,5.827,60.000
0.050,0.002,0.010,24.438,54608.305,0.938,60.000
0.048,0.000,0.005,24.281,6248.695,0.251,60.000
0.049,0.002,0.005,22.361,104433.586,0.670,60.000
0.050,0.003,0.013,23.929,88836.836,2.982,60.000
0.046,0.000,0.004,22.283,10577.445,-0.430,60.000
0.044,0.002,0.009,22.080,104456.773,0.598,60.000
0.051,0.024,0.012,19.967,138662.125,5.827,60.000
0.046,0.000,0.020,20.100,17944.188,-0.273,60.000
0.054,0.001,0.020,20.306,112027.414,1.724,60.000
0.055,0.001,0.010,23.363,72826.195,1.081,60.000
0.050,0.006,0.011,20.028,138716.875,3.022,60.000
0.042,0.001,0.005,21.644,92268.867,2.264,60.000
0.050,0.001,0.015,25.150,132047.875,1.638,60.000
0.049,0.011,0.012,20.493,134694.625,4.240,60.000
0.044,0.000,0.018,21.522,12365.719,-1.310,60.000
0.056,0.001,0.008,22.963,13813.344,-0.568,60.000
0.054,0.001,0.018,23.502,95096.477,1.203,60.000
0.049,0.001,0.022,22.253,73846.508,0.932,60.000
0.046,0.001,0.014,26.225,123138.180,2.190,60.000
0.040,0.001,0.013,18.827,58893.070,-1.490,60.000
0.052,0.025,0.011,20.422,114658.617,5.707,60.000
